korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
센터,senteo,"Zentrum, Servicecenter",A2,Nomen,센터에 전화해서 수리비를 물어봤어요.,Ich habe beim Servicecenter angerufen und nach den Reparaturkosten gefragt.,Alltag,a2_problems_help_1,7,false,center,Noun,I called the service center to ask about the repair cost.,vocab_a2_0712
서비스,seobiseu,Service,A2,Nomen,이 식당은 서비스가 정말 좋아요.,Der Service in diesem Restaurant ist wirklich gut.,Alltag,a2_problems_help_1,8,false,service,Noun,The service at this restaurant is really good.,vocab_a2_0713
안전,anjeon,Sicherheit,A2,Nomen,운전할 때는 안전이 제일 중요해요.,Beim Autofahren ist Sicherheit am wichtigsten.,Alltag,a2_problems_help_1,9,true,safety,Noun,"When you drive, safety matters most.",vocab_a2_0714
급하다,geuphada,"dringend, eilig",A2,Adjektiv,급한 일이 생겼어요.,Es ist etwas Dringendes dazwischengekommen.,Alltag,a2_problems_help_1,10,false,"urgent, hurried",Adjective,Something urgent has come up.,vocab_a2_0715
알아보다,araboda,"sich erkundigen, nachsehen",A2,Verb,기차 시간을 알아봤어요. 아직 한 시간 남았어요.,Ich habe die Zugzeiten nachgesehen. Wir haben noch eine Stunde.,Alltag,a2_problems_help_1,11,false,"to find out, check",Verb,I checked the train times. We've still got an hour.,vocab_a2_0716
잘못하다,jalmothada,falsch machen,A2,Verb,제가 계산을 잘못해서 천 원을 더 냈어요.,Ich habe mich verrechnet und tausend Won zu viel bezahlt.,Alltag,a2_problems_help_1,12,false,"to do wrong, make a mistake",Verb,I got the calculation wrong and paid a thousand won too much.,vocab_a2_0717
만두,mandu,"Mandu, koreanische Teigtaschen",A2,Nomen,만두를 너무 많이 쪘어요. 같이 먹어요.,Ich habe zu viele Mandu gedämpft. Essen Sie mit!,Essen & Trinken,a2_dishes_1,1,true,"mandu, Korean dumplings",Noun,I steamed too many dumplings. Come and share them!,vocab_a2_0718
떡,tteok,Reiskuchen,A2,Nomen,"엄마, 오늘 3학년 친구들하고 떡을 나눠 먹었어!","Mama, heute habe ich Reiskuchen mit meinen Freunden aus der dritten Klasse geteilt!",Essen & Trinken,a2_dishes_1,2,false,rice cake,Noun,"Mom, I shared rice cakes with my third-grade friends today!",vocab_a2_0719
김,gim,getrockneter Seetang,A2,Nomen,이 김은 별로 안 짜요. 밥이랑 같이 드세요.,Diese Algenblätter sind nicht besonders salzig. Essen Sie sie doch mit Reis.,Essen & Trinken,a2_dishes_1,3,false,dried seaweed,Noun,This dried seaweed isn't very salty. Try it with rice.,vocab_a2_0720
찌개,jjigae,koreanischer Eintopf,A2,Nomen,오늘은 따뜻한 찌개가 먹고 싶어요.,Heute habe ich Lust auf einen warmen koreanischen Eintopf.,Essen & Trinken,a2_dishes_1,4,true,Korean stew,Noun,I feel like having a warm Korean stew today.,vocab_a2_0721
튀김,twigim,Frittiertes,A2,Nomen,튀김을 방금 해서 아직 뜨거워요.,Das Essen ist frisch frittiert und noch heiß.,Essen & Trinken,a2_dishes_1,5,false,fried food,Noun,"The food has just been deep-fried, so it is still hot.",vocab_a2_0722
자장면,jajangmyeon,Jajangmyeon,A2,Nomen,저는 자장면을 먹을게요. 같이 주문할까요?,Ich nehme Jajangmyeon. Wollen wir zusammen bestellen?,Essen & Trinken,a2_dishes_1,6,true,jajangmyeon,Noun,I'll have jajangmyeon. Shall we order together?,vocab_a2_0723
짬뽕,jjamppong,"Jjamppong, scharfe Nudelsuppe",A2,Nomen,짬뽕을 한입 먹고 물부터 찾았어요.,Nach einem Bissen Jjamppong habe ich zuerst nach Wasser gesucht.,Essen & Trinken,a2_dishes_1,7,false,"jjamppong, spicy noodle soup",Noun,"After one bite of jjamppong, the first thing I looked for was water.",vocab_a2_0724
탕수육,tangsuyuk,"Tangsuyuk, süßsaures Schweinefleisch",A2,Nomen,탕수육을 하나 시켜서 같이 먹어요.,Bestellen wir eine Portion Tangsuyuk zum Teilen.,Essen & Trinken,a2_dishes_1,8,false,"tangsuyuk, sweet-and-sour pork",Noun,Let's order a serving of tangsuyuk to share.,vocab_a2_0725
칼국수,kalguksu,"Kalguksu, Nudelsuppe",A2,Nomen,비가 오니까 칼국수가 생각나요.,Bei dem Regen bekomme ich Lust auf Kalguksu.,Essen & Trinken,a2_dishes_1,9,false,"kalguksu, knife-cut noodle soup",Noun,This rain makes me feel like having kalguksu.,vocab_a2_0726
돈가스,dongaseu,"Donkatsu, paniertes Schweineschnitzel",A2,Nomen,이 돈가스는 제 얼굴보다 커요!,Dieses Donkatsu ist größer als mein Gesicht!,Essen & Trinken,a2_dishes_1,10,false,"donkatsu, breaded pork cutlet",Noun,This pork cutlet is bigger than my face!,vocab_a2_0727
카레,kare,Curry,A2,Nomen,카레를 많이 했어요. 내일 점심도 걱정 없어요.,Ich habe viel Curry gekocht. Damit ist auch das Mittagessen für morgen gesichert.,Essen & Trinken,a2_dishes_1,11,false,curry,Noun,I made plenty of curry. That's tomorrow's lunch sorted too.,vocab_a2_0728
미역국,miyeokguk,"Miyeokguk, Algensuppe",A2,Nomen,생일에는 미역국을 먹어요. 올해는 제가 끓였어요.,Zum Geburtstag esse ich Miyeokguk. Dieses Jahr habe ich sie selbst gekocht.,Essen & Trinken,a2_dishes_1,12,false,"miyeokguk, seaweed soup",Noun,I have miyeokguk for my birthday. This year I made it myself.,vocab_a2_0729
집안일,jibannil,Hausarbeit,A2,Nomen,"민호 씨, 집안일을 다 했어요? 이제 좀 쉬어요.","Minho, sind Sie mit dem Haushalt fertig? Ruhen Sie sich jetzt etwas aus.",Alltag,a2_home_routines_1,1,true,housework,Noun,"Minho, have you finished the housework? Take a little break now.",vocab_a2_0730
세탁,setak,"Wäsche, Waschen",A2,Nomen,이 코트는 집에서 세탁을 하면 안 돼요.,Diesen Mantel darf man nicht zu Hause waschen.,Alltag,a2_home_routines_1,2,true,"laundry, washing",Noun,This coat mustn't be washed at home.,vocab_a2_0731
빨다,ppalda,waschen,A2,Verb,운동 후에 양말부터 빨았어요.,Nach dem Sport habe ich als Erstes meine Socken gewaschen.,Alltag,a2_home_routines_1,3,false,to wash,Verb,"After exercising, I washed my socks first.",vocab_a2_0732
쓰레기통,sseuregitong,Mülleimer,A2,Nomen,이 종이는 쓰레기통에 버려도 돼요?,Kann ich dieses Papier in den Mülleimer werfen?,Alltag,a2_home_routines_1,4,false,trash can,Noun,Can I throw this paper in the trash can?,vocab_a2_0733
휴지,hyuji,"Toilettenpapier, Papiertuch",A2,Nomen,화장실에 휴지가 없어요. 좀 가져와 주세요.,Im Bad ist kein Toilettenpapier. Bringen Sie mir bitte welches.,Alltag,a2_home_routines_1,5,false,"toilet paper, tissue",Noun,There's no toilet paper in the bathroom. Please bring me some.,vocab_a2_0734
목욕,mogyok,"Bad, Baden",A2,Nomen,목욕을 하니까 몸이 편해요.,Nach dem Bad fühle ich mich schön entspannt.,Alltag,a2_home_routines_1,6,false,"bath, bathing",Noun,I feel nice and relaxed after the bath.,vocab_a2_0735
양치질,yangchijil,Zähneputzen,A2,Nomen,양치질을 했는데 또 배가 고파요.,"Ich habe mir die Zähne geputzt, aber ich habe wieder Hunger.",Alltag,a2_home_routines_1,7,false,brushing one's teeth,Noun,"I've brushed my teeth, but I'm hungry again.",vocab_a2_0736
치약,chiyak,Zahnpasta,A2,Nomen,치약이 다 떨어졌어요. 오늘은 꼭 사야 해요.,Die Zahnpasta ist alle. Heute muss ich unbedingt neue kaufen.,Alltag,a2_home_routines_1,8,false,toothpaste,Noun,I'm out of toothpaste. I really need to buy some today.,vocab_a2_0737
선풍기,seonpunggi,Ventilator,A2,Nomen,선풍기를 제 쪽으로 조금만 돌려 주세요.,Drehen Sie den Ventilator bitte ein bisschen zu mir.,Alltag,a2_home_routines_1,9,true,electric fan,Noun,Please turn the fan a little toward me.,vocab_a2_0738
식탁,siktak,Esstisch,A2,Nomen,식탁에 케이크가 있어요. 같이 먹어요.,Auf dem Esstisch steht ein Kuchen. Essen wir etwas davon!,Alltag,a2_home_routines_1,10,false,dining table,Noun,There's a cake on the dining table. Let's have some together!,vocab_a2_0739
바닥,badak,Boden,A2,Nomen,바닥을 방금 닦았어요. 천천히 걸으세요.,Ich habe gerade den Boden gewischt. Gehen Sie bitte langsam.,Alltag,a2_home_routines_1,11,false,floor,Noun,I've just mopped the floor. Please walk slowly.,vocab_a2_0740
냄비,naembi,Topf,A2,Nomen,냄비에 라면 두 개가 들어가요.,In den Topf passen zwei Packungen Ramyeon.,Alltag,a2_home_routines_1,12,false,pot,Noun,The pot is big enough for two packs of ramyeon.,vocab_a2_0741
이틀,iteul,zwei Tage,A2,Nomen,"현아 씨, 이틀 쉬니까 좀 괜찮아요?","Hyuna, geht es Ihnen nach zwei Tagen Ruhe etwas besser?",Zeit,a2_time_span_1,1,true,two days,Noun,"Hyuna, are you feeling a bit better after two days of rest?",vocab_a2_0742
사흘,saheul,drei Tage,A2,Nomen,사흘 동안 여행 가요. 짐은 다 쌌어요.,Ich verreise für drei Tage. Alles ist gepackt.,Zeit,a2_time_span_1,2,false,three days,Noun,I'm going away for three days. Everything's packed.,vocab_a2_0743
나흘,naheul,vier Tage,A2,Nomen,비가 나흘 동안 왔어요. 빨래가 아직 안 말랐어요.,Es hat vier Tage lang geregnet. Die Wäsche ist noch nicht trocken.,Zeit,a2_time_span_1,3,false,four days,Noun,It rained for four days. The laundry still isn't dry.,vocab_a2_0744
열흘,yeolheul,zehn Tage,A2,Nomen,열흘 후에 부모님이 오세요. 식당도 예약했어요.,In zehn Tagen kommen meine Eltern. Ich habe auch einen Tisch im Restaurant reserviert.,Zeit,a2_time_span_1,4,true,ten days,Noun,My parents are coming in ten days. I've booked a restaurant table too.,vocab_a2_0745
개월,gaewol,"Monat, Monate",A2,Nomen,한국에 온 지 삼 개월 됐어요.,Ich bin jetzt seit drei Monaten in Korea.,Zeit,a2_time_span_1,5,true,"month, months",Noun,I've been in Korea for three months now.,vocab_a2_0746
그동안,geudongan,"inzwischen, in dieser Zeit",A2,Nomen,그동안 잘 지냈어요? 여기 앉아요.,Wie ist es Ihnen seit unserem letzten Treffen ergangen? Setzen Sie sich doch hierhin.,Zeit,a2_time_span_1,6,false,"in the meantime, during that time",Noun,How have you been since we last met? Have a seat here.,vocab_a2_0747
오랜만,oraenman,nach langer Zeit,A2,Nomen,오랜만에 만나서 정말 반가워요.,"Ich freue mich sehr, Sie nach so langer Zeit wiederzusehen.",Zeit,a2_time_span_1,7,false,after a long time,Noun,It's so nice to see you after such a long time.,vocab_a2_0748
마지막,majimak,"letzte, letzter, letztes",A2,Nomen,이 케이크가 마지막이에요. 반씩 먹어요.,Das ist der letzte Kuchen. Für jeden die Hälfte?,Zeit,a2_time_span_1,8,false,"last, final",Noun,This is the last cake. Let's have half each.,vocab_a2_0749
최근,choegeun,"in letzter Zeit, kürzlich",A2,Nomen,최근에 요리를 배워서 외식을 덜 해요.,Ich habe vor Kurzem kochen gelernt und esse deshalb seltener auswärts.,Zeit,a2_time_span_1,9,false,recently,Noun,"I learned to cook recently, so I eat out less.",vocab_a2_0750
다음날,daeumnal,am nächsten Tag,A2,Nomen,여행 다음날 아침에는 집에서 푹 쉬었어요.,Am Morgen nach der Reise habe ich mich zu Hause richtig ausgeruht.,Zeit,a2_time_span_1,10,false,the next day,Noun,I had a good rest at home the morning after the trip.,vocab_a2_0751
어젯밤,eojetbam,letzte Nacht,A2,Nomen,어젯밤에 드라마를 보다가 늦게 잤어요.,Ich habe gestern Abend eine Serie geschaut und bin spät ins Bett gegangen.,Zeit,a2_time_span_1,11,false,last night,Noun,I watched a series last night and went to bed late.,vocab_a2_0752
점심시간,jeomsimsigan,Mittagspause,A2,Nomen,"수진 씨, 점심시간에 잠깐 산책할까요?","Sujin, wollen wir in der Mittagspause kurz spazieren gehen?",Zeit,a2_time_span_1,12,false,lunch break,Noun,"Sujin, shall we go for a short walk during lunch break?",vocab_a2_0753
구름,gureum,Wolke,A2,Nomen,저 구름이 강아지처럼 생겼어요.,Die Wolke da sieht aus wie ein Welpe.,Wetter,a2_weather_sky_1,1,true,cloud,Noun,That cloud looks like a puppy.,vocab_a2_0754
하늘,haneul,Himmel,A2,Nomen,오늘 하늘이 정말 맑아요. 사진 한 장 찍어요.,Der Himmel ist heute richtig klar. Machen wir ein Foto.,Wetter,a2_weather_sky_1,2,false,sky,Noun,The sky's so clear today. Let's take a photo.,vocab_a2_0755
햇빛,haetbit,Sonnenlicht,A2,Nomen,햇빛이 너무 강해서 눈을 못 뜨겠어요.,"Das Sonnenlicht ist so grell, dass ich die Augen nicht aufbekomme.",Wetter,a2_weather_sky_1,3,true,sunlight,Noun,The sunlight is so bright I can't keep my eyes open.,vocab_a2_0756
기온,gion,Temperatur,A2,Nomen,내일은 기온이 많이 내려가요.,Morgen sinkt die Temperatur deutlich.,Wetter,a2_weather_sky_1,4,false,air temperature,Noun,The temperature will drop a lot tomorrow.,vocab_a2_0757
영하,yeongha,unter null,A2,Nomen,오늘은 영하 오 도예요. 차 한잔 마실까요?,Heute sind es minus fünf Grad. Wollen wir eine Tasse Tee trinken?,Wetter,a2_weather_sky_1,5,false,below zero,Noun,It's five below zero today. Shall we have a cup of tea?,vocab_a2_0758
얼음,eoreum,Eis,A2,Nomen,커피에 얼음을 조금만 넣어 주세요.,Bitte geben Sie nur wenig Eis in den Kaffee.,Wetter,a2_weather_sky_1,6,false,ice,Noun,Please put just a little ice in the coffee.,vocab_a2_0759
