id,level,ko,de,en,field_notes,상태,jin_memo
cloze_c1_0012,C1,신청서를 간단히 바꾸고 전화 접수도 열어 참여 장벽을 낮췄습니다.,"Wir haben das Formular vereinfacht und Anmeldungen per Telefon ermöglicht, um die Teilnahmehürden zu senken.",We simplified the form and opened phone registration to lower barriers to participation.,rights: original; answer: 참여 장벽을 낮췄습니다; source: vocab_c1_0012,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0013,C1,온라인 설문만 사용하면 인터넷을 자주 쓰지 않는 사람은 빠져 표본이 치우칠 수 있습니다.,"Bei einer reinen Online-Umfrage fehlen Menschen, die das Internet selten nutzen. Dadurch kann die Stichprobe verzerrt sein.",An online-only survey may exclude people who rarely use the internet and leave the sample biased.,rights: original; answer: 표본이 치우칠; source: vocab_c1_0013,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0014,C1,수면 시간의 영향을 보려면 카페인 섭취 같은 다른 변수를 가능한 한 통제해야 합니다.,"Um den Einfluss der Schlafdauer zu untersuchen, sollten andere Variablen wie der Koffeinkonsum möglichst kontrolliert werden.","To examine the effect of sleep duration, we need to control other variables such as caffeine intake as much as possible.",rights: original; answer: 변수를 가능한 한 통제해야 합니다; source: vocab_c1_0014,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0015,C1,같은 절차를 따랐는데도 결과를 재현하지 못해 측정 조건을 다시 확인했습니다.,"Obwohl wir dasselbe Verfahren befolgten, konnten wir das Ergebnis nicht reproduzieren und überprüften die Messbedingungen erneut.","We followed the same procedure but could not reproduce the result, so we checked the measurement conditions again.",rights: original; answer: 재현하지 못해; source: vocab_c1_0015,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0016,C1,두 수치가 함께 움직였다는 이유만으로 상관관계를 인과로 해석해서는 안 됩니다.,"Nur weil sich zwei Werte gemeinsam verändern, darf eine Korrelation nicht als Ursache und Wirkung gedeutet werden.",We should not interpret correlation as causation simply because two figures move together.,rights: original; answer: 상관관계를 인과로 해석해서는 안 됩니다; source: vocab_c1_0016,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0017,C1,계산 결과를 제시하기 전에 어떤 가정을 두었는지 전제를 분명히 밝혔습니다.,"Bevor ich das Ergebnis vorstellte, legte ich klar offen, von welchen Annahmen die Berechnung ausging.","Before presenting the calculation, I clearly stated the assumptions behind it.",rights: original; answer: 전제를 분명히 밝혔습니다; source: vocab_c1_0017,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0018,C1,사례 두 건만으로 일반화하기에는 근거가 충분하지 않습니다.,Zwei Einzelfälle reichen als Grundlage für eine Verallgemeinerung nicht aus.,Two cases do not provide enough evidence for a general conclusion.,rights: original; answer: 근거가 충분하지 않습니다; source: vocab_c1_0018,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0019,C1,일부 기간만 골라 보여 주면 실제 변화보다 수치를 부풀려 보이게 할 수 있습니다.,"Wer nur ausgewählte Zeiträume zeigt, kann Zahlen größer erscheinen lassen, als die tatsächliche Veränderung rechtfertigt.",Showing only selected periods can make the figures look larger than the actual change.,rights: original; answer: 수치를 부풀려 보이게 할; source: vocab_c1_0019,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0020,C1,같은 결과를 두고도 연구 목적에 따라 해석이 엇갈렸습니다.,Dasselbe Ergebnis wurde je nach Forschungsziel unterschiedlich interpretiert.,The same result was interpreted differently depending on the research goal.,rights: original; answer: 해석이 엇갈렸습니다; source: vocab_c1_0020,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0021,C1,주장에 맞지 않는 반례를 하나만 들어도 조건을 더 정확히 다듬을 수 있습니다.,"Schon ein Gegenbeispiel kann helfen, die Bedingungen einer Behauptung genauer zu fassen.",Even one counterexample can help refine the conditions of a claim.,rights: original; answer: 반례를 하나만 들어도; source: vocab_c1_0021,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0022,C1,이번 분석의 한계를 솔직히 인정해야 다음 연구가 선명해집니다.,"Wenn wir offen anerkennen, was diese Analyse nicht erklärt, kann die nächste Untersuchung gezielter ansetzen.",Acknowledging what this analysis cannot explain will make the next study more focused.,rights: original; answer: 한계를 솔직히 인정해야; source: vocab_c1_0022,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0023,C1,추가 자료가 들어오기 전까지는 어느 쪽이 맞는지 결론을 유보하겠습니다.,"Bis weitere Daten vorliegen, werde ich kein Urteil darüber fällen, welche Seite recht hat.",I will withhold judgment on which side is right until more data comes in.,rights: original; answer: 결론을 유보하겠습니다; source: vocab_c1_0023,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c1_0024,C1,인터뷰 내용과 실제 이용 기록을 대조하니 기억과 행동 사이에 차이가 보였습니다.,Beim Abgleich der Interviews mit den tatsächlichen Nutzungsdaten zeigte sich ein Unterschied zwischen Erinnerung und Verhalten.,Comparing the interviews with actual usage records revealed a gap between memory and behavior.,rights: original; answer: 대조하니; source: vocab_c1_0024,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0001,C2,한 부서만의 문제가 아니라 예산과 인사 권한까지 이해관계가 얽혀 있습니다.,Das Problem betrifft nicht nur eine Abteilung. Auch Budget- und Personalbefugnisse sind miteinander verflochten.,This is not an issue for one department alone. Budget and personnel authority are also intertwined.,rights: original; answer: 이해관계가 얽혀 있습니다; source: vocab_c2_0001,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0002,C2,현장 판단이 늦어지지 않도록 일정 금액 이하의 결정 권한은 지역 팀에 위임했습니다.,"Damit Entscheidungen vor Ort nicht unnötig warten, wurden Befugnisse bis zu einer bestimmten Summe an die Regionalteams übertragen.","To prevent delays in local decisions, we delegated authority for amounts below a set threshold to regional teams.",rights: original; answer: 위임했습니다; source: vocab_c2_0002,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0003,C2,결과가 합리적이어도 의견을 낼 기회가 없었다면 절차적 정당성을 얻기 어렵습니다.,"Auch ein vernünftiges Ergebnis gewinnt kaum Verfahrenslegitimität, wenn Betroffene keine Gelegenheit zur Stellungnahme hatten.",Even a reasonable outcome may lack procedural legitimacy if people had no chance to voice their views.,rights: original; answer: 절차적 정당성을 얻기 어렵습니다; source: vocab_c2_0003,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0004,C2,사고 원인을 찾는 일과 책임 소재를 가리는 일을 한꺼번에 하면 조사 자체가 방어적으로 흐를 수 있습니다.,"Wenn Ursachenanalyse und Schuldzuweisung gleichzeitig erfolgen, kann die Untersuchung selbst defensiv werden.",Combining the search for causes with determining blame can make the investigation itself defensive.,rights: original; answer: 책임 소재를 가리는; source: vocab_c2_0004,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0005,C2,새 기준을 바로 적용하면 준비가 덜 된 기관이 있어 석 달의 유예 기간을 두었습니다.,"Da einige Einrichtungen noch nicht vorbereitet waren, wurde für die neue Regelung eine Übergangsfrist von drei Monaten eingeräumt.","Some institutions were not ready for the new standard, so we allowed a three-month grace period.",rights: original; answer: 유예 기간을 두었습니다; source: vocab_c2_0005,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0006,C2,핵심 조항의 해석 차이를 좁히지 못해 막판에 합의가 결렬되었습니다.,"Weil sich die Auslegungsunterschiede bei der zentralen Klausel nicht ausräumen ließen, scheiterte die Einigung in letzter Minute.","The parties could not narrow their differences over a key clause, and the agreement collapsed at the last minute.",rights: original; answer: 합의가 결렬되었습니다; source: vocab_c2_0006,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0007,C2,표결에 앞서 소수 의견이 무엇인지 확인하며 이견을 조율했습니다.,Vor der Abstimmung wurden die Minderheitspositionen angehört und die unterschiedlichen Auffassungen moderiert.,"Before the vote, we heard the minority views and worked to reconcile the differences.",rights: original; answer: 이견을 조율했습니다; source: vocab_c2_0007,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0008,C2,실무 검토가 끝난 제안만 다음 운영위원회 안건으로 상정하기로 했습니다.,"Nur Vorschläge, deren fachliche Prüfung abgeschlossen ist, sollen auf die Tagesordnung der nächsten Sitzung kommen.",We agreed to place only proposals that have completed working-level review on the next committee agenda.,rights: original; answer: 안건으로 상정하기로 했습니다; source: vocab_c2_0008,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0009,C2,회의 시간이 길어지더라도 직접 영향을 받는 사람의 발언권은 보장해야 합니다.,"Auch wenn die Sitzung dadurch länger dauert, muss das Rederecht der unmittelbar Betroffenen gewährleistet sein.","Even if the meeting runs longer, people directly affected must be guaranteed a chance to speak.",rights: original; answer: 발언권은 보장해야 합니다; source: vocab_c2_0009,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0010,C2,담당자마다 판단이 달라지지 않도록 예외 승인 기준을 문서로 명문화했습니다.,"Damit Entscheidungen nicht von der zuständigen Person abhängen, wurden die Kriterien für Ausnahmen schriftlich festgehalten.",We codified the exception criteria so decisions would not vary from one person in charge to another.,rights: original; answer: 명문화했습니다; source: vocab_c2_0010,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0011,C2,지원 대상을 넓히면서 생길 수 있는 행정 부담은 절차 간소화로 상쇄하려고 합니다.,Den zusätzlichen Verwaltungsaufwand durch den erweiterten Zugang wollen wir mit einem einfacheren Verfahren ausgleichen.,We plan to offset the administrative burden of broader eligibility by simplifying the process.,rights: original; answer: 상쇄하려고 합니다; source: vocab_c2_0011,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0012,C2,전면 시행 전에 작은 지역에서 시험해 보면 예상하지 못한 시행착오를 줄일 수 있습니다.,Ein Test in einer kleinen Region vor der landesweiten Einführung kann unerwartete Anlaufschwierigkeiten verringern.,Testing in a small area before a full rollout can reduce unexpected trial and error.,rights: original; answer: 시행착오를 줄일; source: vocab_c2_0012,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0013,C2,인터뷰이는 당시 기록을 다시 읽으며 오래된 기억을 조금씩 재구성했습니다.,Beim erneuten Lesen der damaligen Aufzeichnungen rekonstruierte die interviewte Person nach und nach ihre Erinnerungen.,"By rereading records from the time, the interviewee gradually reconstructed old memories.",rights: original; answer: 기억을 조금씩 재구성했습니다; source: vocab_c2_0013,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0014,C2,서술자가 사건을 단정하지 않고 한발 물러서면서 독자가 스스로 판단하게 합니다.,"Der Erzähler legt sich nicht fest, sondern hält Abstand und überlässt das Urteil den Lesenden.","The narrator avoids a firm judgment, steps back, and lets readers decide for themselves.",rights: original; answer: 한발 물러서면서; source: vocab_c2_0014,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0015,C2,같은 하루를 세 인물의 시점으로 교차해 보여 주니 서로의 오해가 선명해집니다.,Derselbe Tag wird abwechselnd aus der Sicht dreier Figuren erzählt. Dadurch werden ihre Missverständnisse deutlich.,Showing the same day through three alternating perspectives makes their misunderstandings clear.,rights: original; answer: 시점으로 교차해 보여 주니; source: vocab_c2_0015,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0016,C2,모든 감정을 설명하지 않고 여백을 남겨 둔 문장이 오히려 오래 기억에 남았습니다.,"Gerade der Satz, der nicht jedes Gefühl aussprach und eine Leerstelle ließ, blieb lange im Gedächtnis.",The sentence that left some feelings unexplained stayed with me the longest.,rights: original; answer: 여백을 남겨 둔; source: vocab_c2_0016,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0017,C2,첫 장면의 사소한 물건이 마지막에 다시 등장한다는 암시를 포착했어요.,"Ich habe die Andeutung erkannt, dass der unscheinbare Gegenstand aus der ersten Szene am Ende wieder auftauchen würde.",I picked up on the hint that the small object from the opening scene would return at the end.,rights: original; answer: 암시를 포착했어요; source: vocab_c2_0017,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0018,C2,익숙한 영웅담의 맥락을 전복해 주변 인물의 침묵을 중심에 놓았습니다.,"Die vertraute Heldenperspektive wird umgekehrt, indem das Schweigen der Nebenfiguren ins Zentrum rückt.",The familiar heroic framing is overturned by placing the silence of minor characters at the center.,rights: original; answer: 맥락을 전복해; source: vocab_c2_0018,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0019,C2,작가는 정답을 바로 밝히지 않고 대화 곳곳에 작은 단서를 흘립니다.,"Die Autorin verrät die Antwort nicht sofort, sondern streut kleine Hinweise in die Dialoge ein.","The writer does not reveal the answer right away, but scatters small clues throughout the dialogue.",rights: original; answer: 단서를 흘립니다; source: vocab_c2_0019,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0020,C2,결말을 확정하지 않아 두 인물의 선택을 다르게 볼 여지를 두었습니다.,"Weil das Ende offenbleibt, lässt sich die Entscheidung der beiden Figuren unterschiedlich deuten.","By leaving the ending unresolved, the story allows the two characters' choices to be read in different ways.",rights: original; answer: 다르게 볼 여지를 두었습니다; source: vocab_c2_0020,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0021,C2,처음에는 주인공에게 이입했지만 다른 인물의 기록을 읽고 판단이 흔들렸습니다.,Zunächst identifizierte ich mich mit der Hauptfigur. Nach den Aufzeichnungen einer anderen Figur geriet mein Urteil ins Wanken.,"At first I identified with the main character, but another character's account unsettled my judgment.",rights: original; answer: 주인공에게 이입했지만; source: vocab_c2_0021,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0022,C2,따로 진행되던 두 서사가 마지막 장면에서 맞물리며 앞의 장면들이 새롭게 보입니다.,"Im letzten Bild greifen die beiden getrennten Erzählstränge ineinander, wodurch die früheren Szenen in neuem Licht erscheinen.",The two separate narrative threads interlock in the final scene and cast the earlier scenes in a new light.,rights: original; answer: 서사가 마지막 장면에서 맞물리며; source: vocab_c2_0022,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0023,C2,익숙한 사건을 어린아이의 눈으로 보여 줘 관점을 살짝 비틀었습니다.,Das vertraute Ereignis wird aus der Sicht eines Kindes erzählt und dadurch leicht verschoben.,Showing a familiar event through a child's eyes gives the perspective a subtle twist.,rights: original; answer: 관점을 살짝 비틀었습니다; source: vocab_c2_0023,approved,Jin explicit app-integration approval (2026-08-15).
cloze_c2_0024,C2,이야기는 갈등을 다 풀지 않은 채 결말을 유보하고 독자에게 다음 장면을 맡깁니다.,"Die Geschichte löst den Konflikt nicht vollständig, lässt den Abschluss offen und überlässt den Lesenden die nächste Szene.","The story leaves some conflict unresolved, defers the ending, and lets readers imagine the next scene.",rights: original; answer: 결말을 유보하고; source: vocab_c2_0024,approved,Jin explicit app-integration approval (2026-08-15).
