id,level,ko,de,en,field_notes,상태,jin_memo
satz_a2_0701,a2,길이 막혔어요. 지하철로 갈까요?,Es gibt einen Stau. Nehmen wir die U-Bahn?,There's a traffic jam. Shall we take the subway?,rights: original_clean_room; vocabKo=막히다; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0709,pending,
satz_a2_0702,a2,전기가 나가서 촛불을 켰어요.,"Der Strom ist ausgefallen, also habe ich eine Kerze angezündet.","The power went out, so I lit a candle.",rights: original_clean_room; vocabKo=전기; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0710,pending,
satz_a2_0703,a2,이 컵은 유리로 만들었어요. 안이 잘 보여요.,Dieser Becher ist aus Glas. Man kann gut hineinsehen.,This cup is made of glass. You can see inside clearly.,rights: original_clean_room; vocabKo=유리; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0711,pending,
satz_a2_0704,a2,센터에 전화해서 수리비를 물어봤어요.,Ich habe beim Servicecenter angerufen und nach den Reparaturkosten gefragt.,I called the service center to ask about the repair cost.,rights: original_clean_room; vocabKo=센터; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0712,pending,
satz_a2_0705,a2,이 식당은 서비스가 정말 좋아요.,Der Service in diesem Restaurant ist wirklich gut.,The service at this restaurant is really good.,rights: original_clean_room; vocabKo=서비스; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0713,pending,
satz_a2_0706,a2,운전할 때는 안전이 제일 중요해요.,Beim Autofahren ist Sicherheit am wichtigsten.,"When you drive, safety matters most.",rights: original_clean_room; vocabKo=안전; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0714,pending,
satz_a2_0707,a2,급한 일이 생겼어요.,Es ist etwas Dringendes dazwischengekommen.,Something urgent has come up.,rights: original_clean_room; vocabKo=급하다; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0715,pending,
satz_a2_0708,a2,기차 시간을 알아봤어요. 아직 한 시간 남았어요.,Ich habe die Zugzeiten nachgesehen. Wir haben noch eine Stunde.,I checked the train times. We've still got an hour.,rights: original_clean_room; vocabKo=알아보다; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0716,pending,
satz_a2_0709,a2,제가 계산을 잘못해서 천 원을 더 냈어요.,Ich habe mich verrechnet und tausend Won zu viel bezahlt.,I got the calculation wrong and paid a thousand won too much.,rights: original_clean_room; vocabKo=잘못하다; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0717,pending,
satz_a2_0710,a2,만두를 너무 많이 쪘어요. 같이 먹어요.,Ich habe zu viele Mandu gedämpft. Essen Sie mit!,I steamed too many dumplings. Come and share them!,rights: original_clean_room; vocabKo=만두; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0718,pending,
satz_a2_0711,a2,"엄마, 오늘 3학년 친구들하고 떡을 나눠 먹었어!","Mama, heute habe ich Reiskuchen mit meinen Freunden aus der dritten Klasse geteilt!","Mom, I shared rice cakes with my third-grade friends today!",rights: original_clean_room; vocabKo=떡; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0719,pending,
satz_a2_0712,a2,이 김은 별로 안 짜요. 밥이랑 같이 드세요.,Diese Algenblätter sind nicht besonders salzig. Essen Sie sie doch mit Reis.,This dried seaweed isn't very salty. Try it with rice.,rights: original_clean_room; vocabKo=김; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0720,pending,
satz_a2_0713,a2,오늘은 따뜻한 찌개가 먹고 싶어요.,Heute habe ich Lust auf einen warmen koreanischen Eintopf.,I feel like having a warm Korean stew today.,rights: original_clean_room; vocabKo=찌개; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0721,pending,
satz_a2_0714,a2,튀김을 방금 해서 아직 뜨거워요.,Das Essen ist frisch frittiert und noch heiß.,"The food has just been deep-fried, so it is still hot.",rights: original_clean_room; vocabKo=튀김; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0722,pending,
satz_a2_0715,a2,저는 자장면을 먹을게요. 같이 주문할까요?,Ich nehme Jajangmyeon. Wollen wir zusammen bestellen?,I'll have jajangmyeon. Shall we order together?,rights: original_clean_room; vocabKo=자장면; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0723,pending,
satz_a2_0716,a2,짬뽕을 한입 먹고 물부터 찾았어요.,Nach einem Bissen Jjamppong habe ich zuerst nach Wasser gesucht.,"After one bite of jjamppong, the first thing I looked for was water.",rights: original_clean_room; vocabKo=짬뽕; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0724,pending,
satz_a2_0717,a2,탕수육을 하나 시켜서 같이 먹어요.,Bestellen wir eine Portion Tangsuyuk zum Teilen.,Let's order a serving of tangsuyuk to share.,rights: original_clean_room; vocabKo=탕수육; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0725,pending,
satz_a2_0718,a2,비가 오니까 칼국수가 생각나요.,Bei dem Regen bekomme ich Lust auf Kalguksu.,This rain makes me feel like having kalguksu.,rights: original_clean_room; vocabKo=칼국수; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0726,pending,
satz_a2_0719,a2,이 돈가스는 제 얼굴보다 커요!,Dieses Donkatsu ist größer als mein Gesicht!,This pork cutlet is bigger than my face!,rights: original_clean_room; vocabKo=돈가스; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0727,pending,
satz_a2_0720,a2,카레를 많이 했어요. 내일 점심도 걱정 없어요.,Ich habe viel Curry gekocht. Damit ist auch das Mittagessen für morgen gesichert.,I made plenty of curry. That's tomorrow's lunch sorted too.,rights: original_clean_room; vocabKo=카레; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0728,pending,
satz_a2_0721,a2,생일에는 미역국을 먹어요. 올해는 제가 끓였어요.,Zum Geburtstag esse ich Miyeokguk. Dieses Jahr habe ich sie selbst gekocht.,I have miyeokguk for my birthday. This year I made it myself.,rights: original_clean_room; vocabKo=미역국; topic=Essen & Trinken; unit=(assigned at promotion); source vocab_a2_0729,pending,
satz_a2_0722,a2,"민호 씨, 집안일을 다 했어요? 이제 좀 쉬어요.","Minho, sind Sie mit dem Haushalt fertig? Ruhen Sie sich jetzt etwas aus.","Minho, have you finished the housework? Take a little break now.",rights: original_clean_room; vocabKo=집안일; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0730,pending,
satz_a2_0723,a2,이 코트는 집에서 세탁을 하면 안 돼요.,Diesen Mantel darf man nicht zu Hause waschen.,This coat mustn't be washed at home.,rights: original_clean_room; vocabKo=세탁; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0731,pending,
satz_a2_0724,a2,운동 후에 양말부터 빨았어요.,Nach dem Sport habe ich als Erstes meine Socken gewaschen.,"After exercising, I washed my socks first.",rights: original_clean_room; vocabKo=빨다; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0732,pending,
satz_a2_0725,a2,이 종이는 쓰레기통에 버려도 돼요?,Kann ich dieses Papier in den Mülleimer werfen?,Can I throw this paper in the trash can?,rights: original_clean_room; vocabKo=쓰레기통; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0733,pending,
satz_a2_0726,a2,화장실에 휴지가 없어요. 좀 가져와 주세요.,Im Bad ist kein Toilettenpapier. Bringen Sie mir bitte welches.,There's no toilet paper in the bathroom. Please bring me some.,rights: original_clean_room; vocabKo=휴지; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0734,pending,
satz_a2_0727,a2,목욕을 하니까 몸이 편해요.,Nach dem Bad fühle ich mich schön entspannt.,I feel nice and relaxed after the bath.,rights: original_clean_room; vocabKo=목욕; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0735,pending,
satz_a2_0728,a2,양치질을 했는데 또 배가 고파요.,"Ich habe mir die Zähne geputzt, aber ich habe wieder Hunger.","I've brushed my teeth, but I'm hungry again.",rights: original_clean_room; vocabKo=양치질; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0736,pending,
satz_a2_0729,a2,치약이 다 떨어졌어요. 오늘은 꼭 사야 해요.,Die Zahnpasta ist alle. Heute muss ich unbedingt neue kaufen.,I'm out of toothpaste. I really need to buy some today.,rights: original_clean_room; vocabKo=치약; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0737,pending,
satz_a2_0730,a2,선풍기를 제 쪽으로 조금만 돌려 주세요.,Drehen Sie den Ventilator bitte ein bisschen zu mir.,Please turn the fan a little toward me.,rights: original_clean_room; vocabKo=선풍기; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0738,pending,
satz_a2_0731,a2,식탁에 케이크가 있어요. 같이 먹어요.,Auf dem Esstisch steht ein Kuchen. Essen wir etwas davon!,There's a cake on the dining table. Let's have some together!,rights: original_clean_room; vocabKo=식탁; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0739,pending,
satz_a2_0732,a2,바닥을 방금 닦았어요. 천천히 걸으세요.,Ich habe gerade den Boden gewischt. Gehen Sie bitte langsam.,I've just mopped the floor. Please walk slowly.,rights: original_clean_room; vocabKo=바닥; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0740,pending,
satz_a2_0733,a2,냄비에 라면 두 개가 들어가요.,In den Topf passen zwei Packungen Ramyeon.,The pot is big enough for two packs of ramyeon.,rights: original_clean_room; vocabKo=냄비; topic=Alltag; unit=(assigned at promotion); source vocab_a2_0741,pending,
satz_a2_0734,a2,"현아 씨, 이틀 쉬니까 좀 괜찮아요?","Hyuna, geht es Ihnen nach zwei Tagen Ruhe etwas besser?","Hyuna, are you feeling a bit better after two days of rest?",rights: original_clean_room; vocabKo=이틀; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0742,pending,
satz_a2_0735,a2,사흘 동안 여행 가요. 짐은 다 쌌어요.,Ich verreise für drei Tage. Alles ist gepackt.,I'm going away for three days. Everything's packed.,rights: original_clean_room; vocabKo=사흘; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0743,pending,
satz_a2_0736,a2,비가 나흘 동안 왔어요. 빨래가 아직 안 말랐어요.,Es hat vier Tage lang geregnet. Die Wäsche ist noch nicht trocken.,It rained for four days. The laundry still isn't dry.,rights: original_clean_room; vocabKo=나흘; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0744,pending,
satz_a2_0737,a2,열흘 후에 부모님이 오세요. 식당도 예약했어요.,In zehn Tagen kommen meine Eltern. Ich habe auch einen Tisch im Restaurant reserviert.,My parents are coming in ten days. I've booked a restaurant table too.,rights: original_clean_room; vocabKo=열흘; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0745,pending,
satz_a2_0738,a2,한국에 온 지 삼 개월 됐어요.,Ich bin jetzt seit drei Monaten in Korea.,I've been in Korea for three months now.,rights: original_clean_room; vocabKo=개월; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0746,pending,
satz_a2_0739,a2,그동안 잘 지냈어요? 여기 앉아요.,Wie ist es Ihnen seit unserem letzten Treffen ergangen? Setzen Sie sich doch hierhin.,How have you been since we last met? Have a seat here.,rights: original_clean_room; vocabKo=그동안; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0747,pending,
satz_a2_0740,a2,오랜만에 만나서 정말 반가워요.,"Ich freue mich sehr, Sie nach so langer Zeit wiederzusehen.",It's so nice to see you after such a long time.,rights: original_clean_room; vocabKo=오랜만; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0748,pending,
satz_a2_0741,a2,이 케이크가 마지막이에요. 반씩 먹어요.,Das ist der letzte Kuchen. Für jeden die Hälfte?,This is the last cake. Let's have half each.,rights: original_clean_room; vocabKo=마지막; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0749,pending,
satz_a2_0742,a2,최근에 요리를 배워서 외식을 덜 해요.,Ich habe vor Kurzem kochen gelernt und esse deshalb seltener auswärts.,"I learned to cook recently, so I eat out less.",rights: original_clean_room; vocabKo=최근; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0750,pending,
satz_a2_0743,a2,여행 다음날 아침에는 집에서 푹 쉬었어요.,Am Morgen nach der Reise habe ich mich zu Hause richtig ausgeruht.,I had a good rest at home the morning after the trip.,rights: original_clean_room; vocabKo=다음날; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0751,pending,
satz_a2_0744,a2,어젯밤에 드라마를 보다가 늦게 잤어요.,Ich habe gestern Abend eine Serie geschaut und bin spät ins Bett gegangen.,I watched a series last night and went to bed late.,rights: original_clean_room; vocabKo=어젯밤; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0752,pending,
satz_a2_0745,a2,"수진 씨, 점심시간에 잠깐 산책할까요?","Sujin, wollen wir in der Mittagspause kurz spazieren gehen?","Sujin, shall we go for a short walk during lunch break?",rights: original_clean_room; vocabKo=점심시간; topic=Zeit; unit=(assigned at promotion); source vocab_a2_0753,pending,
satz_a2_0746,a2,저 구름이 강아지처럼 생겼어요.,Die Wolke da sieht aus wie ein Welpe.,That cloud looks like a puppy.,rights: original_clean_room; vocabKo=구름; topic=Wetter; unit=(assigned at promotion); source vocab_a2_0754,pending,
satz_a2_0747,a2,오늘 하늘이 정말 맑아요. 사진 한 장 찍어요.,Der Himmel ist heute richtig klar. Machen wir ein Foto.,The sky's so clear today. Let's take a photo.,rights: original_clean_room; vocabKo=하늘; topic=Wetter; unit=(assigned at promotion); source vocab_a2_0755,pending,
satz_a2_0748,a2,햇빛이 너무 강해서 눈을 못 뜨겠어요.,"Das Sonnenlicht ist so grell, dass ich die Augen nicht aufbekomme.",The sunlight is so bright I can't keep my eyes open.,rights: original_clean_room; vocabKo=햇빛; topic=Wetter; unit=(assigned at promotion); source vocab_a2_0756,pending,
satz_a2_0749,a2,내일은 기온이 많이 내려가요.,Morgen sinkt die Temperatur deutlich.,The temperature will drop a lot tomorrow.,rights: original_clean_room; vocabKo=기온; topic=Wetter; unit=(assigned at promotion); source vocab_a2_0757,pending,
satz_a2_0750,a2,오늘은 영하 오 도예요. 차 한잔 마실까요?,Heute sind es minus fünf Grad. Wollen wir eine Tasse Tee trinken?,It's five below zero today. Shall we have a cup of tea?,rights: original_clean_room; vocabKo=영하; topic=Wetter; unit=(assigned at promotion); source vocab_a2_0758,pending,
satz_a2_0751,a2,커피에 얼음을 조금만 넣어 주세요.,Bitte geben Sie nur wenig Eis in den Kaffee.,Please put just a little ice in the coffee.,rights: original_clean_room; vocabKo=얼음; topic=Wetter; unit=(assigned at promotion); source vocab_a2_0759,pending,
