id,level,ko,de,en,field_notes,상태,jin_memo
vocab_b2_0275,B2,의견을 완곡하게 전하다,eine Meinung diplomatisch formulieren,to express an opinion tactfully,rights: original; pack: b2_collaborative_feedback_1; canonical sentence derives cloze_b2_0128 and satz_b2_0112,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0276,B2,후속 조치를 정하다,nächste Schritte festlegen,to decide on follow-up actions,rights: original; pack: b2_collaborative_feedback_1; canonical sentence derives cloze_b2_0129 and satz_b2_0113,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0277,B2,알림을 꺼 두다,Benachrichtigungen ausschalten,to turn off notifications,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0130 and satz_b2_0114,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0278,B2,출처를 확인하다,die Quelle prüfen,to check the source,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0131 and satz_b2_0115,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0279,B2,맥락이 빠지다,aus dem Zusammenhang gerissen sein,to lose context,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0132 and satz_b2_0116,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0280,B2,과장되어 퍼지다,übertrieben weiterverbreitet werden,to spread in an exaggerated form,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0133 and satz_b2_0117,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0281,B2,집중이 흐트러지다,die Konzentration verlieren,to lose focus,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0134 and satz_b2_0118,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0282,B2,반응을 유도하다,eine Reaktion provozieren,to provoke a reaction,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0135 and satz_b2_0119,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0283,B2,사실과 의견을 구분하다,Fakten und Meinungen unterscheiden,to distinguish facts from opinions,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0136 and satz_b2_0120,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0284,B2,기록이 남다,als Aufzeichnung bestehen bleiben,to remain on record,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0137 and satz_b2_0121,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0285,B2,계정을 보호하다,ein Konto schützen,to protect an account,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0138 and satz_b2_0122,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0286,B2,화면에서 눈을 떼다,den Blick vom Bildschirm lösen,to look away from the screen,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0139 and satz_b2_0123,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0287,B2,링크를 의심하다,einem Link misstrauen,to be suspicious of a link,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0140 and satz_b2_0124,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0288,B2,교차 확인하다,mit mehreren Quellen abgleichen,to cross-check,rights: original; pack: b2_digital_judgment_1; canonical sentence derives cloze_b2_0141 and satz_b2_0125,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0001,C1,접근성을 확보하다,Zugänglichkeit sicherstellen,to ensure accessibility,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0001 and satz_c1_0001,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0002,C1,동선을 가로막다,einen Durchgang versperren,to block a route,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0002 and satz_c1_0002,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0003,C1,선택지를 마련하다,Alternativen bereitstellen,to provide alternatives,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0003 and satz_c1_0003,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0004,C1,당사자의 의견을 듣다,die Betroffenen anhören,to listen to those affected,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0004 and satz_c1_0004,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0005,C1,기준을 일괄 적용하다,einen Maßstab pauschal anwenden,to apply one standard across the board,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0005 and satz_c1_0005,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0006,C1,예외를 두다,eine Ausnahme zulassen,to allow an exception,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0006 and satz_c1_0006,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0007,C1,불편을 감수하다,Unannehmlichkeiten hinnehmen,to put up with inconvenience,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0007 and satz_c1_0007,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0008,C1,이용을 보장하다,die tatsächliche Nutzung gewährleisten,to ensure access in practice,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0008 and satz_c1_0008,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0009,C1,개선안을 제시하다,einen Verbesserungsvorschlag vorlegen,to propose an improvement,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0009 and satz_c1_0009,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0010,C1,우선순위에서 밀리다,auf der Prioritätenliste nach hinten rücken,to be pushed down the priority list,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0010 and satz_c1_0010,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0011,C1,사후에 보완하다,nachträglich nachbessern,to remedy something afterward,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0011 and satz_c1_0011,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0012,C1,참여 장벽을 낮추다,Teilnahmehürden senken,to lower barriers to participation,rights: original; pack: c1_accessible_participation_1; canonical sentence derives cloze_c1_0012 and satz_c1_0012,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0013,C1,표본이 치우치다,eine verzerrte Stichprobe haben,to have a biased sample,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0013 and satz_c1_0013,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0014,C1,변수를 통제하다,Variablen kontrollieren,to control variables,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0014 and satz_c1_0014,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0015,C1,결과를 재현하다,ein Ergebnis reproduzieren,to reproduce a result,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0015 and satz_c1_0015,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0016,C1,상관관계를 인과로 해석하다,Korrelation als Kausalität deuten,to interpret correlation as causation,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0016 and satz_c1_0016,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0017,C1,전제를 밝히다,Annahmen offenlegen,to state assumptions,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0017 and satz_c1_0017,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0018,C1,근거가 충분하다,ausreichend belegt sein,to have sufficient evidence,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0018 and satz_c1_0018,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0019,C1,수치를 부풀리다,Zahlen größer erscheinen lassen,to inflate figures,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0019 and satz_c1_0019,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0020,C1,해석이 엇갈리다,unterschiedlich interpretiert werden,to be interpreted differently,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0020 and satz_c1_0020,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0021,C1,반례를 들다,ein Gegenbeispiel anführen,to give a counterexample,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0021 and satz_c1_0021,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0022,C1,한계를 인정하다,Grenzen anerkennen,to acknowledge limitations,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0022 and satz_c1_0022,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0023,C1,결론을 유보하다,ein Urteil zurückstellen,to withhold a conclusion,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0023 and satz_c1_0023,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0024,C1,자료를 대조하다,Datenquellen abgleichen,to compare sources of evidence,rights: original; pack: c1_evidence_reasoning_1; canonical sentence derives cloze_c1_0024 and satz_c1_0024,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0001,C2,이해관계가 얽히다,verflochtene Interessen haben,to involve intertwined interests,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0001 and satz_c2_0001,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0002,C2,권한을 위임하다,Befugnisse übertragen,to delegate authority,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0002 and satz_c2_0002,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0003,C2,절차적 정당성,Verfahrenslegitimität,procedural legitimacy,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0003 and satz_c2_0003,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0004,C2,책임 소재를 가리다,Verantwortlichkeiten klären,to determine responsibility,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0004 and satz_c2_0004,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0005,C2,유예 기간을 두다,eine Übergangsfrist einräumen,to allow a grace period,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0005 and satz_c2_0005,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0006,C2,합의가 결렬되다,eine Einigung scheitern,for an agreement to collapse,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0006 and satz_c2_0006,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0007,C2,이견을 조율하다,Meinungsverschiedenheiten moderieren,to reconcile differing views,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0007 and satz_c2_0007,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0008,C2,안건을 상정하다,einen Punkt auf die Tagesordnung setzen,to place an item on the agenda,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0008 and satz_c2_0008,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0009,C2,발언권을 보장하다,das Rederecht gewährleisten,to guarantee the right to speak,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0009 and satz_c2_0009,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0010,C2,기준을 명문화하다,Kriterien schriftlich festhalten,to codify criteria,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0010 and satz_c2_0010,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0011,C2,부작용을 상쇄하다,Nebenwirkungen ausgleichen,to offset side effects,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0011 and satz_c2_0011,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0012,C2,시행착오를 줄이다,Anlaufschwierigkeiten verringern,to reduce trial and error,rights: original; pack: c2_institutional_mediation_1; canonical sentence derives cloze_c2_0012 and satz_c2_0012,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0013,C2,기억을 재구성하다,Erinnerungen rekonstruieren,to reconstruct memories,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0013 and satz_c2_0013,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0014,C2,서술자가 거리를 두다,als Erzähler Distanz wahren,for the narrator to keep a distance,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0014 and satz_c2_0014,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0015,C2,시점을 교차하다,Perspektiven abwechseln,to alternate perspectives,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0015 and satz_c2_0015,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0016,C2,여백을 남기다,Leerstellen lassen,to leave space for interpretation,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0016 and satz_c2_0016,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0017,C2,암시를 포착하다,eine Andeutung erkennen,to pick up on a hint,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0017 and satz_c2_0017,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0018,C2,맥락을 전복하다,einen vertrauten Deutungsrahmen umkehren,to overturn the familiar framing,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0018 and satz_c2_0018,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0019,C2,단서를 흘리다,Hinweise einstreuen,to scatter clues,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0019 and satz_c2_0019,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0020,C2,해석의 여지를 두다,Spielraum für Deutungen lassen,to leave room for interpretation,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0020 and satz_c2_0020,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0021,C2,인물에 이입하다,sich in eine Figur hineinversetzen,to identify with a character,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0021 and satz_c2_0021,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0022,C2,서사가 맞물리다,Erzählstränge greifen ineinander,for narrative threads to interlock,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0022 and satz_c2_0022,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0023,C2,관점을 비틀다,eine Perspektive verschieben,to twist the perspective,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0023 and satz_c2_0023,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c2_0024,C2,결말을 유보하다,den Abschluss offenlassen,to defer the ending,rights: original; pack: c2_narrative_perspective_1; canonical sentence derives cloze_c2_0024 and satz_c2_0024,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0289,B2,공용 공간을 비워 두다,einen Gemeinschaftsbereich freihalten,to keep a shared area clear,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0142 and satz_b2_0126,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0290,B2,사용 시간을 나눠 쓰다,Nutzungszeiten untereinander aufteilen,to split usage time,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0143 and satz_b2_0127,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0291,B2,먼저 양해를 구하다,vorher um Verständnis bitten,to ask for understanding first,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0144 and satz_b2_0128,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0292,B2,소음이 복도까지 들리다,der Lärm ist bis in den Flur zu hören,for noise to carry into the hallway,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0145 and satz_b2_0129,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0293,B2,예약을 미리 취소하다,eine Reservierung rechtzeitig stornieren,to cancel a reservation in advance,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0146 and satz_b2_0130,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0294,B2,순서를 다시 정하다,die Reihenfolge neu festlegen,to rearrange the order,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0147 and satz_b2_0131,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0295,B2,불편 사항을 공유하다,Probleme bei der Nutzung mitteilen,to share an inconvenience,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0148 and satz_b2_0132,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0296,B2,안내문을 눈에 띄게 붙이다,einen Hinweis gut sichtbar anbringen,to post a notice where it is visible,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0149 and satz_b2_0133,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0297,B2,서로 한발씩 양보하다,beide Seiten kommen einander entgegen,for both sides to compromise,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0150 and satz_b2_0134,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0298,B2,이용 규칙을 다시 확인하다,die Nutzungsregeln noch einmal prüfen,to check the usage rules again,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0151 and satz_b2_0135,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0299,B2,뒷사람을 위해 정리하다,für die nächste Person aufräumen,to tidy up for the next person,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0152 and satz_b2_0136,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0300,B2,문제를 조용히 풀다,ein Problem ruhig klären,to resolve a problem calmly,rights: original; pack: b2_shared_space_coordination_1; canonical sentence derives cloze_b2_0153 and satz_b2_0137,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0301,B2,연락이 뜸해지다,sich seltener melden,to be in touch less often,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0154 and satz_b2_0138,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0302,B2,혼자 있을 시간이 필요하다,Zeit für sich allein brauchen,to need time alone,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0155 and satz_b2_0139,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0303,B2,부탁을 정중히 거절하다,eine Bitte höflich ablehnen,to decline a request politely,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0156 and satz_b2_0140,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0304,B2,일정에 여유를 두다,Puffer im Zeitplan lassen,to leave breathing room in a schedule,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0157 and satz_b2_0141,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0305,B2,무리해서 맞추다,"sich überfordern, um sich anzupassen",to stretch oneself too far to accommodate,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0158 and satz_b2_0142,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0306,B2,잠깐 숨을 돌리다,kurz durchatmen,to take a short breather,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0159 and satz_b2_0143,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0307,B2,기분을 솔직히 말하다,"ehrlich sagen, wie man sich fühlt",to speak honestly about one's feelings,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0160 and satz_b2_0144,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0308,B2,답장을 재촉하지 않다,nicht auf eine Antwort drängen,not to rush someone for a reply,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0161 and satz_b2_0145,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0309,B2,선을 분명히 긋다,eine klare Grenze ziehen,to set a clear boundary,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0162 and satz_b2_0146,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0310,B2,마음에 담아 두다,etwas lange mit sich herumtragen,to keep something bottled up,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0163 and satz_b2_0147,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0311,B2,대화를 다음으로 미루다,ein Gespräch auf später verschieben,to postpone a conversation,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0164 and satz_b2_0148,approved,Jin explicit app-integration approval (2026-08-15).
vocab_b2_0312,B2,서로의 방식을 존중하다,die Art des anderen respektieren,to respect each other's way of doing things,rights: original; pack: b2_personal_boundaries_1; canonical sentence derives cloze_b2_0165 and satz_b2_0149,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0025,C1,불확실성을 명시하다,Unsicherheit ausdrücklich benennen,to state uncertainty explicitly,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0025 and satz_c1_0025,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0026,C1,위험을 과소평가하다,ein Risiko unterschätzen,to underestimate a risk,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0026 and satz_c1_0026,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0027,C1,경고 수위를 조절하다,die Warnstufe angemessen anpassen,to calibrate the level of warning,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0027 and satz_c1_0027,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0028,C1,가능성과 확률을 구분하다,Möglichkeit und Wahrscheinlichkeit unterscheiden,to distinguish possibility from probability,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0028 and satz_c1_0028,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0029,C1,최악의 상황을 가정하다,vom schlimmsten Fall ausgehen,to assume the worst-case scenario,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0029 and satz_c1_0029,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0030,C1,정보 공백을 메우다,eine Informationslücke schließen,to fill an information gap,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0030 and satz_c1_0030,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0031,C1,발표 시점을 앞당기다,den Zeitpunkt einer Mitteilung vorziehen,to bring an announcement forward,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0031 and satz_c1_0031,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0032,C1,잘못된 안심을 주다,falsche Sicherheit vermitteln,to give false reassurance,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0032 and satz_c1_0032,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0033,C1,조치의 근거를 공개하다,die Grundlage einer Maßnahme offenlegen,to disclose the basis for a measure,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0033 and satz_c1_0033,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0034,C1,과도한 불안을 막다,übermäßige Angst verhindern,to prevent excessive anxiety,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0034 and satz_c1_0034,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0035,C1,상황을 계속 갱신하다,die Lage fortlaufend aktualisieren,to keep updating the situation,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0035 and satz_c1_0035,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0036,C1,책임 있게 정정하다,verantwortungsvoll korrigieren,to issue a responsible correction,rights: original; pack: c1_risk_communication_1; canonical sentence derives cloze_c1_0036 and satz_c1_0036,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0037,C1,일회성 행사로 끝나다,bei einer einmaligen Aktion bleiben,to end as a one-off event,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0037 and satz_c1_0037,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0038,C1,유지 비용을 따지다,die laufenden Kosten abwägen,to consider maintenance costs,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0038 and satz_c1_0038,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0039,C1,생활 동선을 고려하다,alltägliche Wege berücksichtigen,to consider people's daily routes,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0039 and satz_c1_0039,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0040,C1,효과가 눈에 보이다,eine sichtbare Wirkung zeigen,for results to become visible,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0040 and satz_c1_0040,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0041,C1,부담을 고르게 나누다,die Belastung gleichmäßig verteilen,to distribute the burden fairly,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0041 and satz_c1_0041,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0042,C1,선택의 폭을 넓히다,die Auswahlmöglichkeiten erweitern,to broaden the range of options,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0042 and satz_c1_0042,approved,Jin explicit app-integration approval (2026-08-15).
vocab_c1_0043,C1,장기적인 효과를 따지다,langfristige Wirkungen abwägen,to weigh long-term effects,rights: original; pack: c1_sustainable_tradeoffs_1; canonical sentence derives cloze_c1_0043 and satz_c1_0043,approved,Jin explicit app-integration approval (2026-08-15).
